path,duration,text,gender,age-group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain,duration
out_wavs/00000155.wav,9.636,"Don The Chase Begins Again starred Shah Rukh Khan and Priyanka Chopra and the movie became Rampal's first hit.","Male","30-45","Kannada","Karnataka","Shimoga","Post Graduate","Full Time","Education and Research","9.6365"
out_wavs/00000156.wav,8.493,"i am trying to find a Paid Second Dose of COVAXIN can you list all such centres in state Mizoram","Female","30-45","Assamese","Assam","Biswanath","Doctoral (PhD) or higher level","Full Time","Information and Media","8.4931875"
out_wavs/00000157.wav,1.598,"to pay my FASTag bill?","Male","18-30","Hindi","Maharashtra","Pune","Under Graduate Student","Freelance","Financial Services (Banking and Insurance)","1.598"
out_wavs/00000158.wav,8.609,"or any new such belief or encounter if they encounter any new tradition about religion then they discuss that.","Male","18-30","Gujarati","Gujarat","Sabarkantha","Post Graduate","Full Time","Information and Media","8.6088125"
out_wavs/00000159.wav,2.900,"Do you have any favorite English writers and poets?","Male","30-45","Punjabi","Punjab","Mansa","Post Graduate","Full Time","Government","2.9"
out_wavs/00000160.wav,4.385,"all originally written in Greek and together known as the New Testament","Female","30-45","Malayalam","Kerala","Pathanamthitta","Post Graduate","Other","Financial Services (Banking and Insurance)","4.3849375"
out_wavs/00000161.wav,4.625,"Assam, situated at the foothills of the eastern Himalayas","Male","30-45","Bodo","Assam","Kokrajhar","Post Graduate","Other","Education and Research","4.6255"
out_wavs/00000162.wav,0.653,"newspaper","Male","60+","Bengali","West Bengal","South 24 Parganas","Post Graduate","Other","Financial Services (Banking and Insurance)","0.65325"
out_wavs/00000163.wav,0.565,"Skip","Female","45-60","Telugu","Andhra Pradesh","Kurnool","Post Graduate","Full Time","Technology and Services","0.56525"
out_wavs/00000164.wav,15.871,"Can you check if the OTP 647399 is still valid for vaccine registration for user with phone number 71615084958","Male","60+","Odia","Odisha","Sundergarh","Graduate","Freelance","Education and Research","15.870625"
out_wavs/00000165.wav,4.351,"and ask deeply personal questions or anything relating to finance.","Male","18-30","Assamese","Assam","Lakhimpur","Post Graduate","Full Time","Technology and Services","4.3510625"
out_wavs/00000166.wav,2.120,"you can talk about common things if you travel","Female","60+","Odia","Odisha","Angul","Post Graduate","Full Time","Social service","2.12"
out_wavs/00000167.wav,9.206,"designed with 3D print technology, etc. The government envisions developing a voice-based technology.","Female","30-45","Nepali","West Bengal","Kalimpong","Post Graduate","Full Time","Education and Research","9.20575"
out_wavs/00000168.wav,4.373,"The brand of Ambipur Car Freshener Gel I recieved is not correct","Male","30-45","Konkani","Goa","North Goa","Post Graduate","Full Time","Education and Research","4.3731875"
out_wavs/00000169.wav,5.405,"There was a movie called What's your Raashee which was based on that book.","Male","30-45","Gujarati","Gujarat","Sabarkantha","Post Graduate","Part Time","Education and Research","5.4046875"
out_wavs/00000170.wav,0.174,"Off","Male","30-45","Tamil","Karnataka","Bangalore Rural","Doctoral (PhD) or higher level","Full Time","Education and Research","0.173625"
out_wavs/00000171.wav,0.438,"Play","Female","18-30","Dogri","Jammu Kashmir","Jammu","Graduate","Other","Education and Research","0.4381875"
out_wavs/00000172.wav,0.433,"Tree","Male","45-60","Telugu","Telangana","Hyderabad","Doctoral (PhD) or higher level","Full Time","Education and Research","0.4335"
out_wavs/00000173.wav,6.072,"How is the English language used in the media such as radio, television and print?","Male","30-45","Malayalam","Kerala","Palakkad","Post Graduate","Full Time","Technology and Services","6.0723125"
out_wavs/00000174.wav,12.381,"How does the art and craft sector in your state engage with or respond to global or international trends or influences? The art and craft of our state","Female","45-60","Telugu","Andhra Pradesh","Krishna","Graduate","Part Time","Technology and Services","12.3809375"
out_wavs/00000175.wav,5.401,"The other day, she placed some fruits on the table and I drew them. I quite liked what I did.","Female","30-45","Kashmiri","Jammu Kashmir","Srinagar","Doctoral (PhD) or higher level","Other","Education and Research","5.4010625"
out_wavs/00000176.wav,0.548,"Bed","Female","30-45","Bengali","West Bengal","Kolkata","Post Graduate","Part Time","Education and Research","0.548125"
out_wavs/00000177.wav,0.530,"Dog","Male","30-45","Malayalam","Kerala","Palakkad","Post Graduate","Full Time","Technology and Services","0.530375"
out_wavs/00000178.wav,4.832,"Can I know the nearest medical store to my current location in district Dindigul","Female","18-30","Odia","Odisha","Khordha","Post Graduate","Full Time","Transportation and Logistics","4.8315625"
out_wavs/00000179.wav,0.957,"and energy","Male","18-30","Dogri","Jammu Kashmir","Jammu","Senior Secondary Level at School (10+2)","Full Time","Technology and Services","0.9573125"
out_wavs/00000180.wav,9.032,"gajar halwa I did not know anything about it so I started watching videos on YouTube and then I","Male","30-45","Maithili","Bihar","Samastipur","Doctoral (PhD) or higher level","Full Time","Education and Research","9.032125"
out_wavs/00000181.wav,6.202,"As India is a country full of diversities","Male","30-45","Sindhi","Rajasthan","Ajmer","Post Graduate","Part Time","Government","6.2015"
out_wavs/00000182.wav,7.756,"Can you check my total holdings in APY account having PRAN number 652922439958","Male","18-30","Urdu","Bihar","Gaya","Graduate","Full Time","Technology and Services","7.7565"
out_wavs/00000183.wav,5.400,"buy some yarns and knit them mufflers and beanies and socks","Female","18-30","Nepali","West Bengal","Darjeeling","Post Graduate","Other","Entertainment","5.400125"
out_wavs/00000184.wav,0.421,"One","Female","30-45","Odia","Odisha","Cuttack","Graduate","Other","Healthcare (Medical &amp; Pharma)","0.42075"
out_wavs/00000185.wav,1.895,"Stop processing the payment for Amazon","Male","18-30","Assamese","Assam","Kamrup Metropolitan","Post Graduate","Full Time","Education and Research","1.895125"
out_wavs/00000186.wav,10.425,"I am totally quiet. So that is also an indicator of my happiness and sadness or something, you know. Something wrong has happened. This is how it goes.","Female","30-45","Sindhi","Gujarat","Ahmedabad","Post Graduate","Full Time","Information and Media","10.4249375"
out_wavs/00000187.wav,3.737,"Got ill conditioned Colgate Mouthwash","Female","18-30","Urdu","Maharashtra","Thane","Post Graduate","Full Time","Education and Research","3.737375"
out_wavs/00000188.wav,0.858,"wow","Male","60+","Assamese","Assam","Biswanath","Post Graduate","Other","Education and Research","0.8578125"
out_wavs/00000189.wav,8.826,"is the largest state in northeast India and lies in the middle reach of the river Brahmaputra and Barak","Male","30-45","Bodo","Assam","Kokrajhar","Post Graduate","Other","Education and Research","8.826"
out_wavs/00000190.wav,5.134,"which is indeed the most innovative things happening out","Male","18-30","Konkani","Goa","South Goa","Post Graduate","Full Time","Technology and Services","5.134125"
out_wavs/00000191.wav,9.384,"Christmas is observed with great merriment by Christians of various denominations, including Catholics and Protestants, throughout Assam.","Female","18-30","Malayalam","Kerala","Pathanamthitta","Post Graduate","Full Time","Education and Research","9.38375"
out_wavs/00000192.wav,1.200,"By the way","Male","45-60","Tamil","Tamil Nadu","Karur","Post Graduate","Full Time","Information and Media","1.20025"
out_wavs/00000193.wav,13.809,"Has the payment been confirmed for my order containing Dhampur Green White Sugar , Cremica Bourbon Sandwich Biscuits and Cherry Blossom Liquid Shoe Polish ?","Male","45-60","Dogri","Jammu Kashmir","Jammu","Graduate","Full Time","Retail","13.808875"
out_wavs/00000194.wav,0.521,"Skip","Male","30-45","Kannada","Karnataka","Bangalore Urban","Post Graduate","Full Time","Education and Research","0.5214375"
out_wavs/00000195.wav,5.864,"as my profession was in chemistry and chemical engineering","Male","45-60","Kannada","Karnataka","Shimoga","Post Graduate","Other","Manufacturing","5.864125"
out_wavs/00000196.wav,6.400,"Eastern and southeastern Rajasthan is drained by the Banas and Chambal rivers, tributaries of the Ganges.","Male","30-45","Bengali","West Bengal","Kolkata","Graduate","Freelance","Entertainment","6.399625"
out_wavs/00000197.wav,10.200,"you can enjoy the Himalayan forests, gushing river waters, a serene Himalayan lake, clear view of snow-clad mountain ranges, widely spread cool bagyals","Female","18-30","Kannada","Karnataka","Hassan","Post Graduate","Full Time","Technology and Services","10.1995"
out_wavs/00000198.wav,10.200,"It further notes that environmental protection is an integral part of sustainable development and cannot be considered separately.","Male","30-45","Urdu","Gujarat","Ahmedabad","Graduate","Full Time","Technology and Services","10.2"
out_wavs/00000199.wav,6.089,"Padmavati, Venkateshwar Rao, Kalyan Chakravarty, Jhansi Lakshmi, Meenakshi.","Female","30-45","Telugu","Andhra Pradesh","West Godavari","Post Graduate","Full Time","Information and Media","6.088875"
out_wavs/00000200.wav,7.205,"Most people here are engaged in businesses of various sorts, which contribute greatly to the overall economy of the district","Female","18-30","Punjabi","Punjab","Patiala","Post Graduate","Full Time","Education and Research","7.204625"
out_wavs/00000201.wav,22.800,"First of all, in my own opinion, we should be aware of our self-doubt or doubtfulness.","Male","18-30","Nepali","West Bengal","Kalimpong","Post Graduate","Part Time","Social service","22.8"
out_wavs/00000202.wav,5.848,"Can you check if the Banaras Hindu University is an AICTE approved institute?","Female","18-30","Malayalam","Kerala","Pathanamthitta","Post Graduate","Full Time","Technology and Services","5.84775"
out_wavs/00000203.wav,12.681,"It brings an end to the ill-omened month of Pooj, that is mid-December, when all religious ceremonies are forbidden.","Female","30-45","Nepali","West Bengal","Kalimpong","Post Graduate","Full Time","Education and Research","12.6806875"
out_wavs/00000204.wav,6.987,"Can you list all the Paid vaccination centres for age group 18+ years in district Chatra","Male","45-60","Gujarati","Gujarat","Amreli","Post Graduate","Part Time","Education and Research","6.9871875"
out_wavs/00000205.wav,5.542,"Coming up with a career goal is somewhat adventurous, can be rewarding in the long run","Female","18-30","Malayalam","Kerala","Pathanamthitta","Post Graduate","Full Time","Technology and Services","5.5419375"
out_wavs/00000206.wav,0.432,"Visual","Female","18-30","Malayalam","Kerala","Pathanamthitta","Post Graduate","Full Time","Technology and Services","0.4315625"
out_wavs/00000207.wav,0.482,"Forward","Male","30-45","Malayalam","Kerala","Palakkad","Post Graduate","Full Time","Technology and Services","0.482125"
out_wavs/00000208.wav,0.464,"Agree","Female","45-60","Urdu","Maharashtra","Satara","Post Graduate","Full Time","Education and Research","0.464125"
out_wavs/00000209.wav,9.703,"Can you list all the vaccination centres where Booster Dose of COVOVAX is available for age groups 15-17 years","Female","30-45","Tamil","Tamil Nadu","Chennai","Graduate","Freelance","Education and Research","9.7029375"
out_wavs/00000210.wav,5.233,"Talking about the challenges particularly faced by the women","Female","30-45","Kannada","Karnataka","Gulbarga","Post Graduate","Full Time","Technology and Services","5.2334375"
out_wavs/00000211.wav,0.592,"Next","Male","60+","Bengali","West Bengal","South 24 Parganas","Post Graduate","Other","Financial Services (Banking and Insurance)","0.592125"
out_wavs/00000212.wav,4.268,"Disable Autopay for my Electricity bill for July and April","Male","18-30","Telugu","Andhra Pradesh","Prakasam","Under Graduate Student","Full Time","Technology and Services","4.2675"
out_wavs/00000213.wav,0.866,"Moby Dick","Male","60+","Bengali","West Bengal","South 24 Parganas","Post Graduate","Other","Financial Services (Banking and Insurance)","0.865875"
out_wavs/00000214.wav,12.261,"Has the payment been confirmed for my order containing Farmveda Choco Peanuts , American Garden Microwave Popcorn and Natureland Organics Black Pepper","Female","45-60","Dogri","Jammu Kashmir","Jammu","Doctoral (PhD) or higher level","Other","Education and Research","12.2610625"
